date,year_of,month_of,sname,birth,sex,grp,stime,min,age_sample,activity
2000-08-15,2000,Aug,VIV,1985-09-19,Female,1.22,08:20:00,9,14.904859685147159,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,1,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,2,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,3,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,4,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,5,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,6,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,7,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,8,11.780971937029431,Walk
2000-08-15,2000,Aug,VEL,1988-11-03,Female,1.22,08:30:00,9,11.780971937029431,Walk
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,1,13.374401095140314,Walk
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,2,13.374401095140314,Feed
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,3,13.374401095140314,Feed
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,4,13.374401095140314,Walk
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,5,13.374401095140314,Walk
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,6,13.374401095140314,Feed
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,7,13.374401095140314,Feed
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,8,13.374401095140314,Walk
2000-08-15,2000,Aug,VOR,1987-04-01,Female,1.22,09:10:00,9,13.374401095140314,Walk
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,1,4.539356605065024,Feed
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,2,4.539356605065024,Walk
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,3,4.539356605065024,Walk
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,4,4.539356605065024,Rest
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,5,4.539356605065024,Rest
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,6,4.539356605065024,Walk
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,7,4.539356605065024,Walk
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,8,4.539356605065024,Feed
2000-08-15,2000,Aug,DUN,1996-01-31,Female,1.22,09:20:00,9,4.539356605065024,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,1,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,2,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,3,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,4,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,5,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,6,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,7,5.809719370294319,Feed
2000-08-15,2000,Aug,VOT,1994-10-24,Female,1.22,09:30:00,8,5.809719370294319,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,1,6.242299794661191,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,2,6.242299794661191,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,3,6.242299794661191,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,4,6.242299794661191,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,5,6.242299794661191,Walk
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,6,6.242299794661191,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,7,6.242299794661191,Feed
2000-08-15,2000,Aug,VIO,1994-05-19,Female,1.22,10:12:00,8,6.242299794661191,Feed
2000-08-15,2000,Aug,VIN,1990-02-07,Female,1.22,10:22:00,1,10.518822724161533,Feed
2000-08-15,2000,Aug,VIN,1990-02-07,Female,1.22,10:22:00,2,10.518822724161533,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,1,7.586584531143052,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,2,7.586584531143052,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,3,7.586584531143052,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,4,7.586584531143052,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,5,7.586584531143052,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,6,7.586584531143052,Feed
2000-08-15,2000,Aug,VET,1993-01-13,Female,1.22,10:32:00,7,7.586584531143052,Feed
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,1,16.95003422313484,Walk
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,2,16.95003422313484,Walk
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,3,16.95003422313484,Rest
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,4,16.95003422313484,Rest
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,5,16.95003422313484,Walk
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,6,16.95003422313484,Rest
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,7,16.95003422313484,Groom infant
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,8,16.95003422313484,Rest
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,9,16.95003422313484,Rest
2000-08-15,2000,Aug,HEK,1983-09-03,Female,1.1,14:41:00,10,16.95003422313484,Rest
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,1,8.167008898015059,Rest
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,2,8.167008898015059,Rest
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,3,8.167008898015059,Be groomed
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,4,8.167008898015059,Feed
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,5,8.167008898015059,Feed
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,6,8.167008898015059,Feed
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,7,8.167008898015059,Feed
2000-08-15,2000,Aug,SOU,1992-06-15,Female,1.1,14:51:00,8,8.167008898015059,Feed
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,1,18.43394934976044,Groom
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,2,18.43394934976044,Rest
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,3,18.43394934976044,Walk
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,4,18.43394934976044,Walk
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,5,18.43394934976044,Walk
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,6,18.43394934976044,Rest
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,7,18.43394934976044,Walk
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,8,18.43394934976044,Feed
2000-08-15,2000,Aug,HEI,1982-03-10,Female,1.1,15:01:00,9,18.43394934976044,Feed
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,1,11.408624229979466,Walk
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,2,11.408624229979466,Walk
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,3,11.408624229979466,Feed
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,4,11.408624229979466,Feed
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,5,11.408624229979466,Feed
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,7,11.408624229979466,Feed
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,8,11.408624229979466,Feed
2000-08-15,2000,Aug,SER,1989-03-19,Female,1.1,15:51:00,9,11.408624229979466,Feed
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,1,5.968514715947981,Walk
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,2,5.968514715947981,Feed
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,3,5.968514715947981,Rest
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,4,5.968514715947981,Walk
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,5,5.968514715947981,Walk
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,7,5.968514715947981,Feed
2000-08-15,2000,Aug,SAU,1994-08-27,Female,1.1,16:01:00,8,5.968514715947981,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,1,4.848733744010952,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,2,4.848733744010952,Rest
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,3,4.848733744010952,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,4,4.848733744010952,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,5,4.848733744010952,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,6,4.848733744010952,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,7,4.848733744010952,Feed
2000-08-15,2000,Aug,DUX,1995-10-10,Female,1.1,16:44:00,8,4.848733744010952,Walk
2000-08-15,2000,Aug,DUD,1983-07-05,Female,1.1,16:54:00,1,17.114305270362767,Groom infant
2000-08-15,2000,Aug,DUD,1983-07-05,Female,1.1,16:54:00,2,17.114305270362767,Groom infant
2000-08-15,2000,Aug,DUD,1983-07-05,Female,1.1,16:54:00,3,17.114305270362767,Groom infant
2000-08-15,2000,Aug,DUD,1983-07-05,Female,1.1,16:54:00,4,17.114305270362767,Walk
2000-08-15,2000,Aug,DUD,1983-07-05,Female,1.1,16:54:00,5,17.114305270362767,Walk
2000-08-15,2000,Aug,CHE,1983-07-05,Female,1.1,17:04:00,1,17.114305270362767,Walk
2000-08-15,2000,Aug,CHE,1983-07-05,Female,1.1,17:04:00,2,17.114305270362767,Walk
2000-08-15,2000,Aug,CHE,1983-07-05,Female,1.1,17:04:00,3,17.114305270362767,Feed
2000-08-15,2000,Aug,CHE,1983-07-05,Female,1.1,17:04:00,4,17.114305270362767,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,1,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,2,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,3,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,4,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,5,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,6,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,8,14.532511978097194,Feed
2000-08-17,2000,Aug,KEL,1986-02-04,Female,2.2,13:38:00,9,14.532511978097194,Feed
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,1,18.543463381245722,Feed
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,2,18.543463381245722,Rest
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,3,18.543463381245722,Groom
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,4,18.543463381245722,Groom
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,5,18.543463381245722,Groom
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,6,18.543463381245722,Rest
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,7,18.543463381245722,Rest
2000-08-17,2000,Aug,PRU,1982-01-31,Female,2.2,13:50:00,8,18.543463381245722,Rest
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,1,8.073921971252567,Rest
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,2,8.073921971252567,Rest
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,3,8.073921971252567,Rest
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,4,8.073921971252567,Rest
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,5,8.073921971252567,Walk
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,6,8.073921971252567,Feed
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,7,8.073921971252567,Feed
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,8,8.073921971252567,Feed
2000-08-17,2000,Aug,LAV,1992-07-21,Female,2.2,14:01:00,9,8.073921971252567,Walk
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,1,5.856262833675565,Rest
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,3,5.856262833675565,Walk
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,4,5.856262833675565,Rest
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,5,5.856262833675565,Rest
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,6,5.856262833675565,Feed
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,7,5.856262833675565,Walk
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,8,5.856262833675565,Walk
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,9,5.856262833675565,Walk
2000-08-17,2000,Aug,KOL,1994-10-09,Female,2.2,14:43:00,10,5.856262833675565,Rest
2000-08-17,2000,Aug,WAG,1989-09-01,Female,2.2,14:57:00,1,10.959616700889802,Walk
2000-08-17,2000,Aug,WAG,1989-09-01,Female,2.2,14:57:00,2,10.959616700889802,Walk
2000-08-17,2000,Aug,WAG,1989-09-01,Female,2.2,14:57:00,3,10.959616700889802,Rest
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,1,12.668035592060233,Walk
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,2,12.668035592060233,Rest
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,3,12.668035592060233,Walk
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,4,12.668035592060233,Rest
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,5,12.668035592060233,Rest
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,6,12.668035592060233,Rest
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,7,12.668035592060233,Walk
2000-08-17,2000,Aug,WEA,1987-12-17,Female,2.2,15:07:00,8,12.668035592060233,Walk
2000-08-17,2000,Aug,LID,1993-01-26,Female,2.2,15:42:00,1,7.5564681724846,Feed
2000-08-17,2000,Aug,LID,1993-01-26,Female,2.2,15:42:00,3,7.5564681724846,Walk
2000-08-17,2000,Aug,LID,1993-01-26,Female,2.2,15:42:00,4,7.5564681724846,Walk
2000-08-17,2000,Aug,LID,1993-01-26,Female,2.2,15:42:00,6,7.5564681724846,Walk
2000-08-17,2000,Aug,LID,1993-01-26,Female,2.2,15:42:00,9,7.5564681724846,Walk
2000-08-17,2000,Aug,LID,1993-01-26,Female,2.2,15:42:00,10,7.5564681724846,Rest
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,1,4.5366187542778915,Feed
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,2,4.5366187542778915,Walk
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,3,4.5366187542778915,Groom
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,4,4.5366187542778915,Groom
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,5,4.5366187542778915,Groom
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,6,4.5366187542778915,Walk
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,7,4.5366187542778915,Rest
2000-08-17,2000,Aug,WHE,1996-02-03,Female,2.2,15:56:00,8,4.5366187542778915,Rest
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,1,9.776865160848734,Walk
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,2,9.776865160848734,Feed
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,3,9.776865160848734,Feed
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,4,9.776865160848734,Rest
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,5,9.776865160848734,Feed
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,6,9.776865160848734,Walk
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,7,9.776865160848734,Walk
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,8,9.776865160848734,Feed
2000-08-17,2000,Aug,LAS,1990-11-07,Female,2.2,16:41:00,9,9.776865160848734,Walk
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,1,14.795345653661876,Rest
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,2,14.795345653661876,Rest
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,3,14.795345653661876,Rest
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,4,14.795345653661876,Feed
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,5,14.795345653661876,Feed
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,6,14.795345653661876,Feed
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,7,14.795345653661876,Feed
2000-08-17,2000,Aug,LIM,1985-10-31,Female,2.2,16:51:00,8,14.795345653661876,Feed
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,1,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,2,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,3,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,4,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,5,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,6,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,7,10.869267624914443,Rest
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,8,10.869267624914443,Feed
2000-08-19,2000,Aug,DOV,1989-10-06,Female,1.22,07:41:00,9,10.869267624914443,Feed
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,1,5.820670773442847,Rest
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,2,5.820670773442847,Rest
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,3,5.820670773442847,Walk
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,4,5.820670773442847,Walk
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,5,5.820670773442847,Walk
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,6,5.820670773442847,Walk
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,7,5.820670773442847,Walk
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,8,5.820670773442847,Walk
2000-08-19,2000,Aug,VOT,1994-10-24,Female,1.22,07:53:00,9,5.820670773442847,Rest
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,1,4.550308008213553,Walk
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,2,4.550308008213553,Walk
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,3,4.550308008213553,Walk
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,5,4.550308008213553,Walk
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,6,4.550308008213553,Walk
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,7,4.550308008213553,Rest
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,8,4.550308008213553,Walk
2000-08-19,2000,Aug,DUN,1996-01-31,Female,1.22,08:03:00,10,4.550308008213553,Walk
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,1,5.519507186858316,Feed
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,3,5.519507186858316,Walk
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,4,5.519507186858316,Feed
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,5,5.519507186858316,Feed
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,6,5.519507186858316,Feed
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,7,5.519507186858316,Walk
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,8,5.519507186858316,Walk
2000-08-19,2000,Aug,VAA,1995-02-11,Female,1.22,08:41:00,10,5.519507186858316,Walk
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,1,13.385352498288844,Feed
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,2,13.385352498288844,Feed
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,3,13.385352498288844,Walk
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,4,13.385352498288844,Feed
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,5,13.385352498288844,Walk
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,7,13.385352498288844,Feed
2000-08-19,2000,Aug,VOR,1987-04-01,Female,1.22,08:51:00,9,13.385352498288844,Walk
2000-08-19,2000,Aug,VIO,1994-05-19,Female,1.22,09:47:00,1,6.253251197809719,Feed
2000-08-19,2000,Aug,VIO,1994-05-19,Female,1.22,09:47:00,2,6.253251197809719,Feed
2000-08-19,2000,Aug,VIO,1994-05-19,Female,1.22,09:47:00,3,6.253251197809719,Feed
2000-08-19,2000,Aug,VIO,1994-05-19,Female,1.22,09:47:00,4,6.253251197809719,Feed
2000-08-19,2000,Aug,VIO,1994-05-19,Female,1.22,09:47:00,5,6.253251197809719,Feed
2000-08-19,2000,Aug,VIO,1994-05-19,Female,1.22,09:47:00,6,6.253251197809719,Feed
2000-08-19,2000,Aug,VIN,1990-02-07,Female,1.22,09:57:00,1,10.529774127310061,Rest
2000-08-19,2000,Aug,VIN,1990-02-07,Female,1.22,09:57:00,2,10.529774127310061,Feed
2000-08-19,2000,Aug,VIN,1990-02-07,Female,1.22,09:57:00,3,10.529774127310061,Feed
2000-08-21,2000,Aug,KOL,1994-10-09,Female,2.2,14:10:00,1,5.867214236824093,Walk
2000-08-21,2000,Aug,KOL,1994-10-09,Female,2.2,14:10:00,2,5.867214236824093,Walk
2000-08-21,2000,Aug,KOL,1994-10-09,Female,2.2,14:10:00,3,5.867214236824093,Walk
2000-08-21,2000,Aug,KOL,1994-10-09,Female,2.2,14:10:00,4,5.867214236824093,Walk
2000-08-21,2000,Aug,KOL,1994-10-09,Female,2.2,14:10:00,5,5.867214236824093,Walk
2000-08-21,2000,Aug,KOL,1994-10-09,Female,2.2,14:10:00,6,5.867214236824093,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,1,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,2,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,3,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,4,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,5,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,6,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,7,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,8,5.88911704312115,Walk
2000-08-21,2000,Aug,LOC,1994-10-01,Female,2.2,14:20:00,9,5.88911704312115,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,1,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,2,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,3,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,4,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,5,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,6,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,7,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,8,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,9,8.084873374401095,Walk
2000-08-21,2000,Aug,LAV,1992-07-21,Female,2.2,14:30:00,10,8.084873374401095,Walk
2000-08-21,2000,Aug,WHE,1996-02-03,Female,2.2,15:10:00,1,4.547570157426421,Walk
2000-08-21,2000,Aug,WHE,1996-02-03,Female,2.2,15:10:00,2,4.547570157426421,Walk
2000-08-21,2000,Aug,WHE,1996-02-03,Female,2.2,15:10:00,3,4.547570157426421,Walk
2000-08-21,2000,Aug,WHE,1996-02-03,Female,2.2,15:10:00,4,4.547570157426421,Walk
2000-08-21,2000,Aug,WHE,1996-02-03,Female,2.2,15:10:00,5,4.547570157426421,Walk
